StartDate,EndDate,Progress,Duration__in_seconds_,RecordedDate,ResponseId,Consent,DS1_1,DS1_2,DS1_3,DS1_4,DS1_5,DS1_6,DS1_7,DS1_8,DS1_9,DS1_10,DS2_1,DS2_2,DS2_3,DS2_4,DS2_5,DS2_6,DS2_7,DS2_8,DS2_9,DS2_10,DS3_1,DS3_2,DS3_3,DS3_4,DS3_5,DS3_6,DS3_7,DS3_8,DS3_9,DS3_10,DS4_1,DS4_2,DS4_3,DS4_4,DS4_5,DS4_6,DS4_7,DS4_8,DS4_9,DS4_10,DS5_1,DS5_2,DS5_3,DS5_4,DS5_5,DS5_6,DS5_7,DS5_8,DS5_9,DS5_10,DS6_1,DS6_2,DS6_3,DS6_4,DS6_5,DS6_6,DS6_7,DS6_8,DS6_9,DS6_10,DS7_1,DS7_2,DS7_3,DS7_4,DS7_5,DS7_6,DS7_7,DS7_8,DS7_9,DS7_10,DS8_1,DS8_2,DS8_3,DS8_4,DS8_5,DS8_6,DS8_7,DS8_8,DS8_9,DS8_10,Gender,Gender_3_TEXT,Age,Nation,Edu,Latinx,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_6_TEXT
3/16/2021 5:39:31,3/16/2021 5:47:45,100,493,3/16/2021 5:47:45,R_3qJo3zZX4djEu43,1,4,3,4,5,3,3,4,4,3,3,4,4,2,4,4,3,3,5,3,3,5,6,5,5,4,6,3,5,4,4,5,6,5,5,4,5,4,5,5,3,5,3,3,4,2,4,4,4,3,4,6,4,5,5,4,4,3,4,5,3,4,5,5,3,3,5,3,3,4,4,4,5,5,4,4,6,3,5,5,6,1, ,19,137,12, , , , , , , , 
3/16/2021 5:39:37,3/16/2021 5:54:13,100,875,3/16/2021 5:54:13,R_3rTtEVWhwm80u2Z,1,4,3,3,5,4,2,2,3,4,3,2,4,3,2,2,2,2,3,3,3,2,3,4,2,2,4,2,5,4,4,3,5,1,3,6,5,5,5,2,4,5,2,2,4,4,4,2,2,2,3,4,5,6,4,3,4,6,2,5,5,5,5,5,4,4,2,5,2,4,1,5,5,5,6,2,4,4,4,5,4,1, ,31,84,15, , , , , , , , 
3/16/2021 5:39:37,3/16/2021 5:54:30,100,893,3/16/2021 5:54:31,R_2YR12qaRRfmv7M6,1,2,2,2,2,2,1,2,2,6,2,5,3,5,2,2,2,2,1,2,5,2,3,3,2,2,5,2,5,3,5,5,2,2,3,5,2,5,5,5,1,5,2,2,2,2,5,2,1,2,2,2,5,6,5,2,5,3,1,3,5,2,4,2,2,2,6,5,1,6,2,6,6,5,6,2,5,5,5,5,5,1, ,20,138,16, , , , , , , , 
3/16/2021 5:39:38,3/16/2021 5:46:41,100,422,3/16/2021 5:46:41,R_25S1ozxh7AOlAdZ,1,4,2,7,5,5,1,5,4,4,5,1,4,3,1,1,4,1,1,1,5,2,5,5,1,1,6,5,3,3,2,4,5,4,5,5,6,5,5,5,5,6,5,3,2,4,2,1,2,1,5,5,5,2,5,1,5,5,1,6,7,6,5,5,6,6,6,6,2,6,5,5,5,1,7,5,2,3,6,6,6,2, ,26,185,18, , , , , , , , 
3/16/2021 5:39:44,3/16/2021 6:00:09,100,1224,3/16/2021 6:00:10,R_1mwKuvmpD2b36JF,1,3,4,5,5,3,4,5,3,5,4,1,5,1,2,1,1,2,2,1,4,4,4,5,3,4,5,3,6,4,3,5,4,2,4,5,4,3,5,4,4,4,4,2,3,3,5,3,1,3,4,4,3,5,3,3,5,5,3,5,5,4,4,5,5,4,5,6,4,4,3,6,4,1,6,3,4,5,5,6,4,2, ,29,161,16, , , , , , , , 
3/16/2021 5:39:42,3/16/2021 5:50:18,100,636,3/16/2021 5:50:18,R_27etrrNNNrupZ9S,1,5,4,6,6,2,1,5,1,6,6,2,1,6,1,6,1,2,1,2,5,1,6,7,6,2,1,1,1,6,6,1,6,1,6,5,7,7,5,6,6,7,1,1,1,1,7,2,1,1,1,6,5,7,6,2,6,7,2,5,3,5,7,3,2,2,2,2,6,6,3,4,6,5,6,1,6,2,5,6,7,1, ,40,61,21, , , , , , , , 
3/16/2021 5:40:10,3/16/2021 6:00:51,100,1241,3/16/2021 6:00:52,R_2bPDE2IAVIU5uod,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,1,4,4,1,6,4,1,1,1,1,1,1,4,1,1,1,4,7,4,1,1,1,7,7,1,1,1,1,4,1,1,1,1,5,6,7,6,1,4,4,7,7,4,4,7,5,7,5,4,7,1,4,1,4,7,4,1,1,7,1,4,4,7,2, ,55,163,22, , , , , , , , 
3/16/2021 5:41:20,3/16/2021 5:51:57,100,637,3/16/2021 5:51:58,R_2rZSfRoTnHbCf1U,1,4,4,5,4,5,2,5,4,3,4,1,1,1,1,1,2,1,1,1,1,2,2,4,2,2,5,4,4,2,2,2,7,1,1,5,6,7,4,7,4,4,5,2,5,6,5,4,2,6,4,5,5,1,4,4,4,4,4,6,5,5,4,4,4,2,6,4,4,3,4,6,5,5,6,2,5,4,5,7,4,2, ,21,137,14, , , , , , , , 
3/16/2021 5:39:46,3/16/2021 5:51:02,100,676,3/16/2021 5:51:02,R_1MMQggTwXH9ridg,1,1,2,2,5,2,1,4,1,6,1,1,2,2,1,1,1,1,2,1,5,2,2,1,1,1,1,1,1,2,2,2,3,1,1,6,2,3,7,1,5,6,1,1,1,1,6,1,1,1,2,2,6,4,6,4,7,6,6,5,5,5,4,2,1,2,4,6,1,7,1,6,6,1,4,1,6,2,4,5,5,2, ,35,67,20, , , , , , , , 
3/16/2021 5:39:48,3/16/2021 5:52:22,100,753,3/16/2021 5:52:22,R_1JEC8L4dJRdzzS5,1,4,7,7,4,3,4,2,4,7,4,1,4,4,1,1,1,4,2,1,6,4,4,5,4,4,4,1,5,4,4,6,4,1,3,5,4,6,5,1,5,4,5,3,4,4,3,1,4,4,4,6,7,7,7,1,7,4,1,4,5,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1, ,33,185,17, , , , , , , , 
3/16/2021 5:39:52,3/16/2021 5:47:37,100,464,3/16/2021 5:47:37,R_2tytNC482zUBriZ,1,3,6,3,5,5,3,1,7,5,3,3,7,2,2,1,3,5,1,1,3,1,6,2,3,5,3,1,5,2,6,3,4,2,6,5,4,5,3,5,2,3,1,1,5,5,5,2,1,2,1,6,2,7,3,2,5,5,2,5,5,6,6,5,6,6,1,5,2,5,6,4,5,2,6,1,1,5,4,3,5,2, ,35,185,22, , , , , , , , 
3/16/2021 5:40:47,3/16/2021 5:51:13,100,626,3/16/2021 5:51:14,R_Ua8D8DPXZr1H2KJ,1,1,1,1,6,2,1,5,2,5,2,1,5,5,1,1,1,1,1,1,1,1,4,6,1,1,1,1,2,1,6,1,5,1,2,6,3,3,2,1,2,6,4,1,2,1,7,1,1,1,2,2,7,5,1,1,6,6,4,5,5,6,6,2,5,1,1,7,1,5,1,4,6,3,5,1,1,1,5,7,4,1, ,25,161,13, , , , , , , , 
3/16/2021 5:39:54,3/16/2021 5:46:49,100,414,3/16/2021 5:46:50,R_xcrJuA2TD0Z1zfX,1,6,6,4,6,6,3,2,4,2,6,6,6,7,4,7,7,6,6,6,7,6,6,6,6,6,7,7,5,7,6,6,5,3,6,3,6,5,6,6,4,4,3,4,5,6,3,3,4,5,5,6,3,7,4,1,3,3,1,5,5,6,5,6,7,6,5,6,6,3,6,2,5,4,7,6,2,7,6,6,2,2, ,23,137,17, , , , , , , , 
3/16/2021 5:39:55,3/16/2021 5:51:58,100,722,3/16/2021 5:51:58,R_3fMBkwgHNDNRrM8,1,2,5,3,3,3,6,6,6,3,4,1,2,5,2,2,2,1,5,2,1,3,5,2,2,2,5,2,3,2,4,2,2,2,3,4,2,3,2,1,4,6,3,5,5,3,3,2,3,4,4,3,2,2,2,2,3,5,1,5,5,3,5,7,3,5,5,3,3,2,4,5,3,5,6,2,3,6,2,4,5,1, ,20,57,14, , , , , , , , 
3/16/2021 5:39:53,3/16/2021 5:44:15,100,261,3/16/2021 5:44:15,R_1RIhtE9lF4q1HEZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,7,5,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,1,1,3,1,1,7,5,2, ,28,138,13, , , , , , , , 
3/16/2021 5:39:56,3/16/2021 5:45:24,100,327,3/16/2021 5:45:24,R_1kSVmWsGVlBymyh,1,5,4,4,4,5,4,2,4,3,5,4,5,6,4,3,5,3,2,3,5,4,4,4,5,5,6,6,6,4,3,5,3,3,5,4,4,4,5,4,3,5,4,3,5,5,3,3,3,4,4,5,4,5,6,4,4,5,2,5,6,6,6,6,4,5,3,4,4,5,4,4,3,3,6,3,2,3,6,6,4,2, ,23,185,14, , , , , , , , 
3/16/2021 5:40:01,3/16/2021 5:50:05,100,603,3/16/2021 5:50:06,R_2TNmr5U8GQHuziU,1,1,1,1,6,2,1,4,1,6,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,4,4,6,4,3,1,5,6,2,4,6,1,6,4,3,1,1,2,4,1,1,1,1,3,5,5,2,4,5,4,3,2,2,1,4,4,2,2,3,4,2,4,1,5,5,5,5,1,4,2,2,2,2,1, ,26,84,18, , , , , , , , 
3/16/2021 5:39:58,3/16/2021 5:47:47,100,469,3/16/2021 5:47:47,R_2xKS9xzoXe6dBmO,1,1,5,2,7,1,2,5,2,4,2,1,3,2,1,1,2,1,2,1,1,1,2,1,4,5,7,1,6,2,7,1,2,1,5,6,5,4,5,1,1,5,2,1,4,3,6,1,1,3,1,4,1,6,1,1,6,5,1,3,4,5,6,2,2,1,6,2,4,7,1,4,4,2,3,1,1,2,2,1,3,1, ,19,185,14, , , , , , , , 
3/16/2021 5:40:00,3/16/2021 5:49:01,100,541,3/16/2021 5:49:02,R_2YVO0aSsu5X2F26,1,2,2,5,3,5,5,1,2,5,2,2,5,5,2,2,2,2,3,2,2,2,5,1,2,2,2,2,6,5,5,6,2,1,2,3,6,6,6,2,5,5,2,2,5,2,5,1,2,2,2,5,2,6,2,2,2,5,1,5,5,6,5,6,5,2,2,3,2,2,2,4,2,3,7,1,2,6,2,2,3,2, ,22,138,15, , , , , , , , 
3/16/2021 5:40:12,3/16/2021 5:49:50,100,577,3/16/2021 5:49:50,R_28UqszglINk7qYB,1,2,2,2,5,5,2,3,3,3,4,5,7,4,3,5,5,4,2,5,4,4,5,3,5,5,6,4,6,5,2,5,6,2,7,5,3,2,5,5,6,5,2,4,4,5,2,5,3,3,6,7,5,6,5,2,3,6,2,6,7,6,7,5,6,7,4,3,7,3,5,3,6,5,6,3,3,4,4,6,5,2, ,19,84,13, , , , , , , , 
3/16/2021 5:40:02,3/16/2021 5:46:09,100,367,3/16/2021 5:46:10,R_3qdnMrfxST33zqi,1,1,1,4,6,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,7,1,1,1,1,1,4,1,6,2,4,4,3,1,4,4,2,5,4,1,6,3,1,1,1,1,4,1,1,1,1,4,4,4,1,1,5,3,1,6,6,4,5,2,2,2,1,6,1,6,1,4,4,4,6,1,5,6,4,5,6,1, ,23,84,17, , , , , , , , 
3/16/2021 5:39:59,3/16/2021 5:48:29,100,510,3/16/2021 5:48:30,R_pgzd4QaT5SgPUpr,1,2,2,3,2,3,1,5,6,6,5,3,6,1,2,6,5,4,2,3,1,3,5,6,2,6,3,1,7,7,7,3,5,2,7,5,2,2,3,5,2,3,3,1,5,5,2,2,3,5,3,6,5,7,2,1,4,5,2,4,5,3,6,3,6,6,1,4,6,5,5,4,6,4,6,1,2,2,5,7,6,1, ,30,168,24, , , , , , , , 
3/16/2021 5:40:03,3/16/2021 6:03:23,100,1400,3/16/2021 6:03:24,R_4OsGOtltUa4Tm5r,1,1,1,2,7,2,1,7,1,7,1,3,5,2,1,5,3,4,1,1,1,2,4,5,2,5,1,1,1,2,6,1,2,1,4,7,1,4,6,1,7,6,7,1,2,5,7,2,1,1,1,3,6,6,4,6,5,5,7,4,4,1,6,1,2,4,7,4,4,5,1,6,7,5,2,1,7,4,2,5,4,1, ,36,61,21, , , , , , , , 
3/16/2021 5:40:08,3/16/2021 5:48:48,100,520,3/16/2021 5:48:49,R_1rHAIg6BOTwOvFw,1,4,5,6,4,6,1,4,4,3,6,2,5,3,3,2,6,5,5,2,2,5,1,2,5,5,6,1,7,5,3,6,4,2,5,2,6,6,7,4,6,2,2,3,5,6,6,5,3,5,5,5,5,6,2,2,5,3,1,2,2,3,5,2,3,6,5,6,5,6,2,6,5,1,7,2,3,7,5,7,4,1, ,20,137,16, , , , , , , , 
3/16/2021 5:40:11,3/16/2021 5:49:41,100,570,3/16/2021 5:49:41,R_3QPMtRdiN3bVqhD,1,4,2,4,4,4,4,3,3,4,4,1,2,2,1,1,1,1,2,1,3,2,4,3,1,2,4,1,4,2,2,2,6,1,4,5,4,5,4,3,4,4,2,2,2,2,5,1,1,1,3,2,4,5,4,2,5,5,2,5,4,5,4,5,2,2,4,4,4,5,1,5,6,4,4,1,4,2,4,6,4,2, ,47,185,14, , , , , , , , 
3/16/2021 5:40:12,3/16/2021 5:49:42,100,569,3/16/2021 5:49:42,R_3lXNdPkkwxJoR3o,1,1,5,3,4,4,1,1,1,5,1,1,4,1,1,4,1,1,4,2,2,4,4,1,2,2,5,2,5,4,5,5,2,1,3,3,4,5,5,2,4,2,1,1,4,4,4,2,2,1,3,6,2,6,4,1,2,5,1,4,4,5,4,4,4,2,2,4,1,4,1,4,4,3,6,1,1,4,2,5,5,2, ,46,137,17, , , , , , , , 
3/16/2021 5:40:12,3/16/2021 6:03:42,100,1409,3/16/2021 6:03:42,R_AFNVfb3dkIQGJIB,1,6,5,5,5,5,6,1,6,4,3,5,6,5,5,3,1,3,5,2,5,5,5,4,3,5,5,5,5,5,5,5,5,3,6,5,5,3,5,3,2,5,2,3,5,3,3,5,2,5,5,3,5,5,6,5,4,5,1,3,4,7,5,3,5,3,6,6,5,5,3,3,5,2,4,3,3,2,4,6,5,1, ,43,137,17, , , , , , , , 
3/16/2021 5:40:12,3/16/2021 5:50:37,100,625,3/16/2021 5:50:38,R_1pKcrKbyasdCme8,1,1,2,1,6,1,2,2,2,6,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,5,1,5,2,5,2,1,1,4,6,5,5,3,2,2,6,2,1,1,1,5,1,2,2,2,2,4,2,2,1,2,5,1,5,5,3,3,2,2,2,3,5,3,6,2,5,5,4,5,1,5,2,5,4,5,1, ,20,137,14, , , , , , , , 
3/16/2021 5:40:31,3/16/2021 5:49:43,100,552,3/16/2021 5:49:43,R_2uEz6AOZPeCOOgG,1,2,2,5,6,1,2,6,1,6,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,4,1,1,2,2,2,1,6,1,1,7,5,5,1,1,7,6,2,1,5,3,5,1,1,1,1,1,4,6,1,4,6,6,3,4,5,6,5,5,2,4,3,5,1,7,2,5,7,5,2,1,1,1,4,7,6,1, ,33,137,17, , , , , , , , 
3/16/2021 5:40:18,3/16/2021 5:53:07,100,769,3/16/2021 5:53:08,R_d0fXl8BVlYCPIvT,1,4,4,6,6,4,6,4,3,6,4,4,2,4,5,2,2,2,3,2,1,2,2,6,3,5,1,2,1,2,4,2,5,2,2,5,4,6,5,5,6,4,3,3,2,3,4,2,3,3,2,1,6,2,5,4,5,2,5,6,4,3,3,4,5,4,3,5,4,6,4,6,3,4,6,1,4,4,7,6,4,1, ,36,67,16, , , , , , , , 
3/16/2021 5:40:50,3/16/2021 5:49:45,100,535,3/16/2021 5:49:46,R_szqjl1FYcb791f3,1,2,2,5,6,2,1,5,1,6,2,1,5,2,1,1,1,1,2,4,5,2,1,2,4,4,2,1,5,1,2,6,4,1,4,5,5,6,5,6,5,5,2,3,5,5,5,4,2,1,3,5,6,5,4,2,4,5,3,5,5,5,5,5,6,5,2,4,2,6,1,5,6,4,6,1,3,2,4,7,4,2, ,41,67,22, , , , , , , , 
3/16/2021 5:40:30,3/16/2021 5:49:59,100,568,3/16/2021 5:49:59,R_2CesmE3BaYUrdoU,1,5,3,5,4,5,3,1,3,3,5,3,5,4,4,3,3,3,3,3,5,5,5,4,5,3,3,5,6,3,3,6,5,2,5,3,4,5,3,6,5,2,1,4,5,5,2,5,5,5,5,6,3,6,5,2,3,5,1,5,5,6,5,5,5,4,1,5,3,4,3,5,5,3,7,2,3,7,5,6,4,2, ,18,185,14, , , , , , , , 
3/16/2021 5:40:36,3/16/2021 5:54:31,100,834,3/16/2021 5:54:31,R_1NrFkMw0NsLAZwN,1,4,2,5,6,7,1,2,3,6,4,2,6,7,3,2,2,3,2,4,5,1,1,2,2,1,5,1,5,1,4,6,2,5,3,3,5,5,5,4,1,2,1,4,5,5,3,5,4,2,2,3,5,2,4,2,3,5,2,5,6,4,6,5,5,3,1,2,3,4,5,5,5,4,5,1,1,5,3,2,5,1, ,27,67,16, , , , , , , , 
3/16/2021 5:40:23,3/16/2021 5:50:30,100,607,3/16/2021 5:50:30,R_UXc4eomeWDwCE1z,1,5,4,3,5,4,3,5,2,6,2,1,5,1,1,2,1,1,4,1,2,5,3,2,2,2,5,2,6,5,5,5,3,1,5,7,5,4,4,3,5,5,3,1,4,4,2,1,1,1,4,2,3,6,2,2,3,6,2,5,6,6,4,5,5,5,3,4,2,6,2,6,5,2,5,1,2,4,5,4,6,1, ,18,137,13, , , , , , , , 
3/16/2021 5:40:25,3/16/2021 5:43:19,100,173,3/16/2021 5:43:19,R_3oEN7DyqyN0Ckt8,1,4,6,2,5,5,5,3,4,5,3,6,4,5,5,3,6,3,5,4,2,5,5,6,3,3,6,6,5,5,4,6,6,4,3,4,3,3,5,3,5,4,5,6,5,6,4,4,5,6,3,4,6,3,6,3,7,6,4,2,5,4,5,5,3,5,6,5,4,5,5,3,4,4,3,5,4,6,3,6,4,1, ,18,137,12, , , , , , , , 
3/16/2021 5:40:37,3/16/2021 5:50:47,100,610,3/16/2021 5:50:47,R_2eQ02PCcOIAuWw1,1,1,1,4,4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,4,2,1,5,1,3,1,4,1,1,1,1,2,2,2,5,5,1,1,1,1,5,1,1,1,1,1,4,5,4,4,5,4,2,4,2,2,3,1,1,1,1,4,1,7,1,4,5,2,4,2,4,1,5,4,4,2, ,35,137,16, , , , , , , , 
3/16/2021 5:40:30,3/16/2021 5:47:00,100,390,3/16/2021 5:47:01,R_3jdh1z67suJuKzD,1,1,6,5,5,6,1,4,6,1,7,7,5,4,5,5,4,6,6,5,5,4,6,7,5,6,5,5,5,7,6,5,6,6,6,7,7,6,5,6,6,5,5,5,7,7,5,7,5,6,4,5,4,4,5,6,7,4,4,5,4,7,6,7,7,6,6,7,7,6,6,6,4,5,5,5,6,7,6,6,7,1, ,25,137,13, , , , , , , , 
3/16/2021 5:40:30,3/16/2021 5:52:03,100,693,3/16/2021 5:52:03,R_3IWA81jRk9kjnyf,1,2,2,3,5,3,1,5,2,6,2,2,3,1,1,2,2,2,3,1,5,5,4,2,2,1,5,1,6,6,3,3,5,2,4,5,5,5,3,6,6,6,5,2,5,3,5,3,1,2,2,3,3,7,3,2,6,6,1,5,5,5,5,3,4,2,4,6,3,5,2,6,3,5,6,2,5,3,4,5,6,1, ,21,138,15, , , , , , , , 
3/16/2021 5:40:34,3/16/2021 5:54:42,100,847,3/16/2021 5:54:42,R_2PsSHa0qYSJ0D57,1,6,2,6,6,6,1,1,6,2,2,2,6,1,1,1,1,7,6,1,6,5,7,6,7,6,7,5,7,2,6,6,7,6,7,4,7,7,6,7,6,1,1,2,6,7,7,6,6,7,2,6,1,4,6,1,2,7,7,6,7,7,7,4,5,6,1,2,6,7,7,2,6,1,1,2,6,6,6,7,1,1, ,19,163,15, , , , , , , , 
3/16/2021 5:40:30,3/16/2021 5:51:36,100,665,3/16/2021 5:51:36,R_07oxkqMrdGjdyUh,1,2,2,4,4,3,2,2,3,2,2,4,5,5,2,5,3,2,4,6,5,2,5,1,2,3,4,1,2,5,5,6,5,2,5,5,6,6,5,4,6,6,1,1,2,4,6,2,1,1,4,4,2,7,4,2,4,6,2,5,3,6,6,6,6,4,2,4,6,4,4,2,2,3,6,2,5,6,4,6,5,1, ,25,67,20, , , , , , , , 
3/16/2021 5:40:36,3/16/2021 5:49:25,100,529,3/16/2021 5:49:26,R_1hz2CrzYO2D0EeZ,1,6,7,6,3,4,4,1,5,4,6,1,6,6,2,3,3,2,5,3,4,5,1,2,4,3,6,2,7,6,5,1,3,2,4,6,7,6,6,5,2,2,2,1,1,1,4,1,2,2,1,6,4,6,2,1,4,5,1,6,6,6,4,5,2,2,1,3,4,5,3,4,1,6,7,1,4,5,3,7,6,2, ,26,185,12, , , , , , , , 
3/16/2021 5:40:36,3/16/2021 5:54:57,100,860,3/16/2021 5:54:57,R_2YVsdCqaIZtbwXK,1,5,3,3,5,5,5,1,4,3,5,3,3,5,3,4,4,3,3,4,6,6,5,6,4,4,7,5,7,5,5,5,5,4,5,4,5,7,5,5,2,2,2,5,5,5,4,5,3,5,6,5,4,5,3,3,4,4,1,5,5,7,6,7,5,4,2,4,5,6,3,5,6,6,6,3,3,5,5,6,5,2, ,20,67,13, , , , , , , , 
3/16/2021 5:40:36,3/16/2021 5:55:20,100,884,3/16/2021 5:55:20,R_zdOGnfmNljif5m1,1,1,1,5,5,3,1,4,1,4,1,1,5,1,3,1,2,1,1,1,3,1,4,7,1,4,1,1,3,1,5,4,3,1,5,4,6,6,6,1,3,4,4,1,1,1,4,1,4,4,5,1,4,5,1,1,3,2,1,6,6,5,4,2,1,5,4,3,1,5,1,5,4,5,5,1,4,2,5,7,6,2, ,20,137,13, , , , , , , , 
3/16/2021 5:40:36,3/16/2021 5:58:48,100,1091,3/16/2021 5:58:48,R_22KWg2JiYdqSkqC,1,4,2,6,4,2,1,2,2,7,4,1,1,1,1,2,1,1,1,1,5,2,1,1,1,1,5,1,2,1,3,1,5,1,4,6,4,6,5,2,2,5,1,1,1,1,5,1,1,1,1,5,4,4,1,2,4,6,1,2,3,2,1,1,1,1,1,4,2,7,1,5,6,3,5,1,3,1,5,4,4,2, ,30,122,23, , , , , , , , 
3/16/2021 5:40:49,3/16/2021 5:59:31,100,1122,3/16/2021 5:59:32,R_1mCbCImI1NTv0Sb,1,2,2,2,6,1,1,5,2,2,5,2,2,2,2,2,2,2,2,2,2,6,2,2,6,6,2,2,6,2,6,6,6,1,6,2,2,6,6,6,6,6,2,2,2,2,2,2,4,2,2,2,6,6,6,2,2,3,1,7,7,2,7,7,6,7,2,4,2,2,2,2,6,2,6,2,2,2,2,6,6,2, ,35,65,15, , , , , , , , 
3/16/2021 5:40:42,3/16/2021 5:58:28,100,1066,3/16/2021 5:58:28,R_2X6AkRiBzPLy7Xl,1,3,3,3,5,2,3,5,2,5,3,2,5,5,2,2,2,2,2,2,3,3,5,3,3,5,3,2,3,5,5,5,3,2,2,5,5,6,5,2,6,3,4,2,2,2,3,2,2,2,3,3,3,6,2,3,3,6,3,5,5,5,5,2,3,3,3,4,5,3,3,5,5,4,6,2,3,6,5,5,5,1, ,18,137,12, , , , , , , , 
3/16/2021 5:40:42,3/16/2021 5:54:29,100,826,3/16/2021 5:54:29,R_22lhRUOuquVLhv0,1,4,3,4,5,3,2,4,4,5,4,2,4,3,3,3,2,2,2,2,2,2,4,5,3,3,3,2,5,2,4,4,4,2,4,5,3,4,3,4,5,4,4,2,4,4,5,3,3,3,3,3,5,3,3,4,4,5,3,4,3,4,4,3,3,2,4,5,2,5,5,6,5,2,2,2,4,4,4,5,4,1, ,20,137,16, , , , , , , , 
3/16/2021 5:40:42,3/16/2021 5:50:54,100,612,3/16/2021 5:50:55,R_2s5ro1noeRuEwHA,1,2,4,2,5,4,1,1,1,6,2,2,5,1,2,4,1,2,2,3,2,1,5,1,1,1,5,1,5,2,5,5,3,1,2,6,4,3,4,4,5,5,1,2,4,2,4,2,2,1,2,1,4,4,2,2,4,6,1,5,6,5,6,5,3,3,1,5,1,5,2,6,6,1,5,1,7,1,5,7,5,1, ,18,138,13, , , , , , , , 
3/16/2021 5:40:46,3/16/2021 5:48:37,100,470,3/16/2021 5:48:38,R_2eUNvs7iC4W8MdL,1,6,5,6,5,6,3,2,2,2,6,2,6,6,3,2,3,2,5,4,6,3,5,3,2,5,6,2,7,6,6,6,5,3,5,1,2,7,5,5,2,6,5,1,2,3,3,2,5,5,3,6,3,7,6,2,2,6,1,6,5,6,7,5,5,6,6,3,3,6,2,2,6,3,7,2,2,5,6,6,7,1, ,22,84,16, , , , , , , , 
3/16/2021 5:40:43,3/16/2021 5:51:33,100,650,3/16/2021 5:51:34,R_TqmF2yXZZNCAVUt,1,1,2,2,7,1,1,1,3,3,1,1,5,1,1,1,3,1,1,1,3,5,1,1,1,1,1,1,7,1,7,1,5,1,1,5,5,6,3,1,1,5,1,1,1,1,4,6,1,1,1,6,6,1,1,1,6,7,1,5,1,6,3,1,4,5,1,6,1,6,1,5,6,7,7,1,1,1,1,6,1,2, ,20,137,16, , , , , , , , 
3/16/2021 5:41:02,3/16/2021 5:50:36,100,573,3/16/2021 5:50:37,R_22QReAsKxn3lJyh,1,1,5,2,6,1,2,2,1,6,1,1,2,1,1,3,3,2,2,1,3,1,1,1,1,1,1,1,6,1,2,3,2,1,5,7,4,3,4,1,6,3,1,1,1,1,6,1,1,1,1,2,5,1,2,2,6,6,1,3,3,6,5,2,1,2,1,2,1,7,1,6,6,3,6,1,2,1,1,1,6,1, ,28,185,16, , , , , , , , 
3/16/2021 5:40:53,3/16/2021 5:52:36,100,702,3/16/2021 5:52:36,R_3Hkofz75ZT8twCM,1,4,4,5,5,1,2,6,5,6,5,2,3,3,3,2,1,1,5,3,4,4,2,4,4,5,4,2,1,1,2,4,6,1,1,4,4,4,4,4,4,2,4,3,4,4,4,2,1,1,1,2,5,5,1,4,4,3,2,6,4,5,6,5,5,3,4,6,3,4,2,7,4,2,4,1,4,4,6,6,4,2, ,32,67,18, , , , , , , , 
3/16/2021 5:40:53,3/16/2021 5:46:32,100,338,3/16/2021 5:46:32,R_1DRLKJRJUXhAzXQ,1,5,5,6,6,7,2,1,5,6,6,5,3,6,4,2,3,2,2,5,2,6,7,4,5,6,7,2,2,5,6,4,6,2,3,3,3,3,7,4,5,6,2,2,2,2,7,5,3,5,5,3,4,5,5,2,6,4,2,6,5,3,7,5,2,4,6,5,6,6,4,6,5,6,5,3,3,3,3,3,4,1, ,26,138,16, , , , , , , , 
3/16/2021 5:40:55,3/16/2021 5:53:54,100,778,3/16/2021 5:53:54,R_1lmLNkRo8vVpJzl,1,3,3,6,6,5,2,5,7,2,6,2,3,5,3,6,3,3,5,4,4,6,6,2,4,2,6,1,7,6,6,7,5,3,4,5,3,6,6,6,5,6,5,2,2,5,6,2,3,5,6,6,3,7,2,2,2,2,1,6,5,6,5,5,5,6,6,6,4,5,5,5,5,2,7,4,2,6,6,6,1,1, ,21,67,17, , , , , , , , 
3/16/2021 5:41:09,3/16/2021 5:49:14,100,485,3/16/2021 5:49:15,R_3iItESghZ7mEXis,1,2,2,5,3,1,1,6,1,6,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,6,5,5,4,3,5,5,2,1,4,2,4,1,1,1,4,4,4,5,4,1,4,5,5,4,5,4,3,1,1,1,3,4,1,5,1,6,6,2,6,1,1,1,1,5,5,1, ,22,161,15, , , , , , , , 
